Periode,Wilayah,Kode Wilayah,Kota/Kab,Kode Kota/Kab,Status Sekolah,Tingkat - I,Tingkat - II,Tingkat - III,Tingkat - IV,Tingkat - V,Tingkat - VI,Jumlah
2021,PROV. JAWA TENGAH,33,KAB. WONOSOBO,3307,Negeri,10,3,6,4,11,8,42
2021,PROV. JAWA TENGAH,33,KAB. MAGELANG,3308,Negeri,9,3,1,2,4,3,22
2021,PROV. JAWA TENGAH,33,KAB. MAGELANG,3308,Swasta,0,0,0,0,0,0,0
2021,PROV. JAWA TENGAH,33,KAB. BOYOLALI,3309,Negeri,43,0,0,1,3,2,49
2021,PROV. JAWA TENGAH,33,KAB. BOYOLALI,3309,Swasta,0,1,0,0,1,0,2
2021,PROV. JAWA TENGAH,33,KAB. KLATEN,3310,Swasta,1,0,0,0,0,0,1
2021,PROV. JAWA TENGAH,33,KAB. KLATEN,3310,Negeri,13,1,0,0,1,0,15
2021,PROV. JAWA TENGAH,33,KAB. SUKOHARJO,3311,Negeri,31,2,2,1,2,0,38
2021,PROV. JAWA TENGAH,33,KAB. SUKOHARJO,3311,Swasta,16,2,0,0,0,1,19
2021,PROV. JAWA TENGAH,33,KAB. WONOGIRI,3312,Swasta,1,0,1,0,0,0,2
2021,PROV. JAWA TENGAH,33,KAB. WONOGIRI,3312,Negeri,32,0,2,0,2,2,38
2021,PROV. JAWA TENGAH,33,KAB. KARANGANYAR,3313,Negeri,28,1,1,2,0,1,33
2021,PROV. JAWA TENGAH,33,KAB. KARANGANYAR,3313,Swasta,0,0,0,0,0,0,0
2021,PROV. JAWA TENGAH,33,KAB. SRAGEN,3314,Swasta,4,0,1,1,0,2,8
2021,PROV. JAWA TENGAH,33,KAB. SRAGEN,3314,Negeri,62,2,1,3,5,1,74
2021,PROV. JAWA TENGAH,33,KAB. GROBOGAN,3315,Negeri,83,9,6,2,2,11,113
2021,PROV. JAWA TENGAH,33,KAB. GROBOGAN,3315,Swasta,0,0,0,1,0,0,1
2021,PROV. JAWA TENGAH,33,KAB. BLORA,3316,Negeri,13,0,1,1,1,2,18
2021,PROV. JAWA TENGAH,33,KAB. BLORA,3316,Swasta,0,0,0,0,0,0,0
2021,PROV. JAWA TENGAH,33,KAB. REMBANG,3317,Swasta,0,0,0,0,0,0,0
2021,PROV. JAWA TENGAH,33,KAB. REMBANG,3317,Negeri,12,0,0,2,2,1,17
2021,PROV. JAWA TENGAH,33,KAB. PATI,3318,Swasta,6,0,0,0,0,0,6
2021,PROV. JAWA TENGAH,33,KAB. PATI,3318,Negeri,38,1,2,4,1,3,49
2021,PROV. JAWA TENGAH,33,KAB. KUDUS,3319,Swasta,10,1,1,0,0,0,12
2021,PROV. JAWA TENGAH,33,KAB. KUDUS,3319,Negeri,40,2,1,2,3,0,48
2021,PROV. JAWA TENGAH,33,KAB. JEPARA,3320,Negeri,9,2,1,0,4,2,18
2021,PROV. JAWA TENGAH,33,KAB. JEPARA,3320,Swasta,1,0,0,0,1,0,2
2021,PROV. JAWA TENGAH,33,KAB. DEMAK,3321,Negeri,53,2,2,2,4,0,63
2021,PROV. JAWA TENGAH,33,KAB. DEMAK,3321,Swasta,5,0,0,1,1,1,8
2021,PROV. JAWA TENGAH,33,KAB. SEMARANG,3322,Negeri,14,2,2,3,0,1,22
2021,PROV. JAWA TENGAH,33,KAB. SEMARANG,3322,Swasta,3,0,0,1,0,0,4
2021,PROV. JAWA TENGAH,33,KAB. TEMANGGUNG,3323,Swasta,0,0,0,0,0,0,0
2021,PROV. JAWA TENGAH,33,KAB. TEMANGGUNG,3323,Negeri,5,2,2,1,1,1,12
2021,PROV. JAWA TENGAH,33,KAB. KENDAL,3324,Swasta,1,1,0,0,0,0,2
2021,PROV. JAWA TENGAH,33,KAB. KENDAL,3324,Negeri,22,0,0,0,1,0,23
2021,PROV. JAWA TENGAH,33,KAB. BATANG,3325,Negeri,80,2,5,1,9,2,99
2021,PROV. JAWA TENGAH,33,KAB. BATANG,3325,Swasta,2,0,0,0,0,0,2
2021,PROV. JAWA TENGAH,33,KAB. PEKALONGAN,3326,Negeri,58,4,3,1,3,2,71
2021,PROV. JAWA TENGAH,33,KAB. PEKALONGAN,3326,Swasta,2,0,0,0,0,0,2
2021,PROV. JAWA TENGAH,33,KAB. PEMALANG,3327,Negeri,240,6,10,2,10,3,271
2021,PROV. JAWA TENGAH,33,KAB. PEMALANG,3327,Swasta,8,0,0,0,0,0,8
2021,PROV. JAWA TENGAH,33,KAB. TEGAL,3328,Negeri,132,11,3,6,17,11,180
2021,PROV. JAWA TENGAH,33,KAB. TEGAL,3328,Swasta,4,0,0,0,0,0,4
2021,PROV. JAWA TENGAH,33,KAB. BREBES,3329,Negeri,113,7,3,5,19,10,157
2021,PROV. JAWA TENGAH,33,KAB. BREBES,3329,Swasta,2,1,0,1,1,0,5
2021,PROV. JAWA TENGAH,33,KOTA MAGELANG,3371,Negeri,1,0,0,0,0,0,1
2021,PROV. JAWA TENGAH,33,KOTA MAGELANG,3371,Swasta,8,0,0,0,0,0,8
2021,PROV. JAWA TENGAH,33,KOTA SURAKARTA,3372,Swasta,25,1,1,0,0,0,27
2021,PROV. JAWA TENGAH,33,KOTA SURAKARTA,3372,Negeri,27,0,1,2,0,0,30
2021,PROV. JAWA TENGAH,33,KOTA SALATIGA,3373,Swasta,0,0,0,0,0,0,0
2021,PROV. JAWA TENGAH,33,KOTA SALATIGA,3373,Negeri,8,0,0,0,0,0,8
2021,PROV. JAWA TENGAH,33,KOTA SEMARANG,3374,Negeri,20,2,2,2,1,1,28
2021,PROV. JAWA TENGAH,33,KOTA SEMARANG,3374,Swasta,19,2,5,0,7,0,33
2021,PROV. JAWA TENGAH,33,KOTA PEKALONGAN,3375,Negeri,5,3,0,4,3,0,15
2021,PROV. JAWA TENGAH,33,KOTA PEKALONGAN,3375,Swasta,1,1,0,0,1,0,3
2021,PROV. JAWA TENGAH,33,KOTA TEGAL,3376,Negeri,17,2,0,2,1,0,22
2021,PROV. JAWA TENGAH,33,KOTA TEGAL,3376,Swasta,3,1,1,0,1,0,6
2021,PROV. D.I. YOGYAKARTA,34,KAB. KULON PROGO,3401,Negeri,3,1,0,0,0,0,4
2021,PROV. D.I. YOGYAKARTA,34,KAB. KULON PROGO,3401,Swasta,0,0,0,0,0,0,0
2021,PROV. D.I. YOGYAKARTA,34,KAB. BANTUL,3402,Swasta,8,0,1,0,0,0,9
2021,PROV. D.I. YOGYAKARTA,34,KAB. BANTUL,3402,Negeri,15,1,2,1,0,0,19
2021,PROV. D.I. YOGYAKARTA,34,KAB. GUNUNGKIDUL,3403,Negeri,6,0,1,1,1,0,9
2021,PROV. D.I. YOGYAKARTA,34,KAB. GUNUNGKIDUL,3403,Swasta,2,0,1,0,2,0,5
2021,PROV. D.I. YOGYAKARTA,34,KAB. SLEMAN,3404,Swasta,4,0,0,0,0,0,4
2021,PROV. D.I. YOGYAKARTA,34,KAB. SLEMAN,3404,Negeri,16,2,0,1,1,1,21
2021,PROV. D.I. YOGYAKARTA,34,KOTA YOGYAKARTA,3471,Swasta,9,1,9,0,0,0,19
2021,PROV. D.I. YOGYAKARTA,34,KOTA YOGYAKARTA,3471,Negeri,6,0,0,0,1,0,7
2021,PROV. JAWA TIMUR,35,KAB. PACITAN,3501,Swasta,3,0,1,0,0,0,4
2021,PROV. JAWA TIMUR,35,KAB. PACITAN,3501,Negeri,17,0,1,1,0,1,20
2021,PROV. JAWA TIMUR,35,KAB. PONOROGO,3502,Negeri,8,0,0,1,0,0,9
2021,PROV. JAWA TIMUR,35,KAB. PONOROGO,3502,Swasta,0,0,0,0,0,0,0
2021,PROV. JAWA TIMUR,35,KAB. TRENGGALEK,3503,Swasta,0,0,0,0,0,0,0
2021,PROV. JAWA TIMUR,35,KAB. TRENGGALEK,3503,Negeri,26,0,3,0,0,0,29
2021,PROV. JAWA TIMUR,35,KAB. TULUNGAGUNG,3504,Negeri,14,0,2,1,2,0,19
2021,PROV. JAWA TIMUR,35,KAB. TULUNGAGUNG,3504,Swasta,2,1,0,0,0,2,5
2021,PROV. JAWA TIMUR,35,KAB. BLITAR,3505,Negeri,14,1,1,1,0,1,18
2021,PROV. JAWA TIMUR,35,KAB. BLITAR,3505,Swasta,0,0,0,0,0,0,0
2021,PROV. JAWA TIMUR,35,KAB. KEDIRI,3506,Swasta,7,2,0,0,0,1,10
2021,PROV. JAWA TIMUR,35,KAB. KEDIRI,3506,Negeri,22,2,0,0,2,4,30
2021,PROV. JAWA TIMUR,35,KAB. MALANG,3507,Negeri,100,7,3,4,6,9,129
2021,PROV. JAWA TIMUR,35,KAB. MALANG,3507,Swasta,16,3,3,2,0,0,24
2021,PROV. JAWA TIMUR,35,KAB. LUMAJANG,3508,Swasta,1,2,0,1,1,0,5
2021,PROV. JAWA TIMUR,35,KAB. LUMAJANG,3508,Negeri,93,8,7,3,7,7,125
2021,PROV. JAWA TIMUR,35,KAB. JEMBER,3509,Swasta,10,1,0,0,1,2,14
2021,PROV. JAWA TIMUR,35,KAB. JEMBER,3509,Negeri,126,9,5,4,9,23,176
2021,PROV. JAWA TIMUR,35,KAB. BANYUWANGI,3510,Negeri,32,7,0,1,3,2,45
2021,PROV. JAWA TIMUR,35,KAB. BANYUWANGI,3510,Swasta,5,0,3,0,0,1,9
2021,PROV. JAWA TIMUR,35,KAB. BONDOWOSO,3511,Negeri,106,5,3,0,8,12,134
2021,PROV. JAWA TIMUR,35,KAB. BONDOWOSO,3511,Swasta,6,1,0,0,0,2,9
2021,PROV. JAWA TIMUR,35,KAB. SITUBONDO,3512,Negeri,34,3,2,3,3,5,50
2021,PROV. JAWA TIMUR,35,KAB. SITUBONDO,3512,Swasta,2,0,3,0,2,0,7
2021,PROV. JAWA TIMUR,35,KAB. PROBOLINGGO,3513,Negeri,53,4,6,4,24,4,95
2021,PROV. JAWA TIMUR,35,KAB. PROBOLINGGO,3513,Swasta,5,0,1,3,7,0,16
2021,PROV. JAWA TIMUR,35,KAB. PASURUAN,3514,Negeri,42,2,4,3,11,13,75
2021,PROV. JAWA TIMUR,35,KAB. PASURUAN,3514,Swasta,15,1,0,2,0,0,18
2021,PROV. JAWA TIMUR,35,KAB. SIDOARJO,3515,Negeri,20,4,3,4,1,0,32
2021,PROV. JAWA TIMUR,35,KAB. SIDOARJO,3515,Swasta,14,5,1,0,0,0,20
2021,PROV. JAWA TIMUR,35,KAB. MOJOKERTO,3516,Swasta,0,0,0,1,0,0,1
2021,PROV. JAWA TIMUR,35,KAB. MOJOKERTO,3516,Negeri,9,5,0,0,2,0,16
2021,PROV. JAWA TIMUR,35,KAB. JOMBANG,3517,Negeri,34,1,2,3,0,1,41
2021,PROV. JAWA TIMUR,35,KAB. JOMBANG,3517,Swasta,17,0,1,1,0,0,19
2021,PROV. JAWA TIMUR,35,KAB. NGANJUK,3518,Swasta,3,0,0,0,0,0,3
2021,PROV. JAWA TIMUR,35,KAB. NGANJUK,3518,Negeri,9,0,1,0,1,2,13
2021,PROV. JAWA TIMUR,35,KAB. MADIUN,3519,Swasta,0,0,0,0,0,0,0
2021,PROV. JAWA TIMUR,35,KAB. MADIUN,3519,Negeri,5,1,0,1,0,0,7
2021,PROV. JAWA TIMUR,35,KAB. MAGETAN,3520,Negeri,7,0,1,0,2,0,10
2021,PROV. JAWA TIMUR,35,KAB. MAGETAN,3520,Swasta,4,1,0,0,1,0,6
2021,PROV. JAWA TIMUR,35,KAB. NGAWI,3521,Swasta,3,0,0,2,1,0,6
2021,PROV. JAWA TIMUR,35,KAB. NGAWI,3521,Negeri,27,2,1,0,7,1,38
2021,PROV. JAWA TIMUR,35,KAB. BOJONEGORO,3522,Swasta,1,0,0,0,0,0,1
2021,PROV. JAWA TIMUR,35,KAB. BOJONEGORO,3522,Negeri,17,0,0,0,0,1,18
2021,PROV. JAWA TIMUR,35,KAB. TUBAN,3523,Negeri,14,5,4,0,2,2,27
2021,PROV. JAWA TIMUR,35,KAB. TUBAN,3523,Swasta,4,0,0,0,0,0,4
2021,PROV. JAWA TIMUR,35,KAB. LAMONGAN,3524,Negeri,28,3,2,2,0,1,36
2021,PROV. JAWA TIMUR,35,KAB. LAMONGAN,3524,Swasta,3,0,1,0,1,0,5
2021,PROV. JAWA TIMUR,35,KAB. GRESIK,3525,Swasta,12,0,1,2,3,1,19
2021,PROV. JAWA TIMUR,35,KAB. GRESIK,3525,Negeri,22,1,0,2,0,2,27
2021,PROV. JAWA TIMUR,35,KAB. BANGKALAN,3526,Negeri,113,14,8,21,44,33,233
2021,PROV. JAWA TIMUR,35,KAB. BANGKALAN,3526,Swasta,36,23,6,7,11,2,85
2021,PROV. JAWA TIMUR,35,KAB. SAMPANG,3527,Swasta,8,4,2,3,2,3,22
2021,PROV. JAWA TIMUR,35,KAB. SAMPANG,3527,Negeri,111,10,2,9,28,31,191
2021,PROV. JAWA TIMUR,35,KAB. PAMEKASAN,3528,Swasta,28,21,1,0,0,0,50
2021,PROV. JAWA TIMUR,35,KAB. PAMEKASAN,3528,Negeri,54,9,12,13,13,25,126
2021,PROV. JAWA TIMUR,35,KAB. SUMENEP,3529,Negeri,21,8,0,1,12,8,50
2021,PROV. JAWA TIMUR,35,KAB. SUMENEP,3529,Swasta,0,2,1,1,0,0,4
2021,PROV. JAWA TIMUR,35,KOTA KEDIRI,3571,Negeri,1,0,0,0,0,0,1
2021,PROV. JAWA TIMUR,35,KOTA KEDIRI,3571,Swasta,0,0,1,0,0,0,1
2021,PROV. JAWA TIMUR,35,KOTA BLITAR,3572,Swasta,0,0,0,0,0,0,0
2021,PROV. JAWA TIMUR,35,KOTA BLITAR,3572,Negeri,0,0,0,0,0,0,0
2021,PROV. JAWA TIMUR,35,KOTA MALANG,3573,Negeri,3,3,1,0,0,3,10
2021,PROV. JAWA TIMUR,35,KOTA MALANG,3573,Swasta,2,0,0,0,0,0,2
2021,PROV. JAWA TIMUR,35,KOTA PROBOLINGGO,3574,Swasta,1,0,0,0,0,0,1
2021,PROV. JAWA TIMUR,35,KOTA PROBOLINGGO,3574,Negeri,6,1,1,2,1,1,12
2021,PROV. JAWA TIMUR,35,KOTA PASURUAN,3575,Swasta,1,0,0,0,2,0,3
2021,PROV. JAWA TIMUR,35,KOTA PASURUAN,3575,Negeri,2,1,0,0,0,0,3
2021,PROV. JAWA TIMUR,35,KOTA MOJOKERTO,3576,Swasta,0,0,0,0,0,0,0
2021,PROV. JAWA TIMUR,35,KOTA MOJOKERTO,3576,Negeri,2,0,0,0,0,0,2
2021,PROV. JAWA TIMUR,35,KOTA MADIUN,3577,Swasta,1,0,0,0,0,0,1
2021,PROV. JAWA TIMUR,35,KOTA MADIUN,3577,Negeri,10,0,2,0,0,0,12
2021,PROV. JAWA TIMUR,35,KOTA SURABAYA,3578,Swasta,38,19,8,11,12,32,120
2021,PROV. JAWA TIMUR,35,KOTA SURABAYA,3578,Negeri,86,1,9,5,3,3,107
2021,PROV. JAWA TIMUR,35,KOTA BATU,3579,Swasta,3,0,0,0,0,0,3
2021,PROV. JAWA TIMUR,35,KOTA BATU,3579,Negeri,4,0,1,0,0,0,5
2021,PROV. BANTEN,36,KAB. PANDEGLANG,3601,Negeri,122,12,16,4,19,13,186
2021,PROV. BANTEN,36,KAB. PANDEGLANG,3601,Swasta,8,1,0,0,1,0,10
2021,PROV. BANTEN,36,KAB. LEBAK,3602,Negeri,66,18,6,5,8,16,119
2021,PROV. BANTEN,36,KAB. LEBAK,3602,Swasta,8,0,0,0,0,0,8
2021,PROV. BANTEN,36,KAB. TANGERANG,3603,Swasta,69,12,11,9,7,3,111
2021,PROV. BANTEN,36,KAB. TANGERANG,3603,Negeri,270,30,29,24,19,23,395
2021,PROV. BANTEN,36,KAB. SERANG,3604,Swasta,0,0,0,0,0,0,0
2021,PROV. BANTEN,36,KAB. SERANG,3604,Negeri,64,9,4,4,13,11,105
2021,PROV. BANTEN,36,KOTA TANGERANG,3671,Negeri,59,2,1,3,2,7,74
2021,PROV. BANTEN,36,KOTA TANGERANG,3671,Swasta,8,0,0,0,0,0,8
2021,PROV. BANTEN,36,KOTA CILEGON,3672,Swasta,0,0,1,0,0,0,1
2021,PROV. BANTEN,36,KOTA CILEGON,3672,Negeri,3,0,0,0,0,0,3
2021,PROV. BANTEN,36,KOTA SERANG,3673,Swasta,6,1,0,1,1,0,9
2021,PROV. BANTEN,36,KOTA SERANG,3673,Negeri,59,3,8,0,2,7,79
2021,PROV. BANTEN,36,KOTA TANGERANG SELATAN,3674,Swasta,35,3,1,1,2,1,43
2021,PROV. BANTEN,36,KOTA TANGERANG SELATAN,3674,Negeri,38,4,2,6,0,4,54
2021,PROV. BALI,51,KAB. JEMBRANA,5101,Negeri,6,1,1,1,1,1,11
2021,PROV. BALI,51,KAB. JEMBRANA,5101,Swasta,0,0,0,0,0,0,0
2021,PROV. BALI,51,KAB. TABANAN,5102,Swasta,0,0,0,0,0,0,0
2021,PROV. BALI,51,KAB. TABANAN,5102,Negeri,0,1,0,0,0,0,1
2021,PROV. BALI,51,KAB. BADUNG,5103,Negeri,5,2,1,3,0,0,11
2021,PROV. BALI,51,KAB. BADUNG,5103,Swasta,0,0,3,0,0,1,4
2021,PROV. BALI,51,KAB. GIANYAR,5104,Swasta,0,0,0,1,0,0,1
2021,PROV. BALI,51,KAB. GIANYAR,5104,Negeri,3,0,0,0,0,0,3
2021,PROV. BALI,51,KAB. KLUNGKUNG,5105,Negeri,0,0,0,1,0,0,1
2021,PROV. BALI,51,KAB. KLUNGKUNG,5105,Swasta,0,0,0,0,0,0,0
2021,PROV. BALI,51,KAB. BANGLI,5106,Negeri,3,1,0,0,1,2,7
2021,PROV. BALI,51,KAB. BANGLI,5106,Swasta,0,0,0,0,0,0,0
2021,PROV. BALI,51,KAB. KARANGASEM,5107,Swasta,0,0,0,0,0,0,0
2021,PROV. BALI,51,KAB. KARANGASEM,5107,Negeri,5,0,2,2,0,1,10
2021,PROV. BALI,51,KAB. BULELENG,5108,Swasta,0,0,0,0,0,0,0
2021,PROV. BALI,51,KAB. BULELENG,5108,Negeri,31,0,0,0,1,1,33
2021,PROV. BALI,51,KOTA DENPASAR,5171,Swasta,3,0,1,0,0,0,4
2021,PROV. BALI,51,KOTA DENPASAR,5171,Negeri,3,2,0,1,0,0,6
2021,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK BARAT,5201,Negeri,69,4,1,0,9,5,88
2021,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK BARAT,5201,Swasta,4,0,0,0,0,0,4
2021,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK TENGAH,5202,Negeri,95,13,11,5,20,11,155
2021,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK TENGAH,5202,Swasta,10,0,0,0,1,0,11
2021,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK TIMUR,5203,Negeri,173,29,14,9,20,11,256
2021,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK TIMUR,5203,Swasta,34,8,3,0,9,6,60
2021,PROV. NUSA TENGGARA BARAT,52,KAB. SUMBAWA,5204,Swasta,20,2,1,0,0,1,24
2021,PROV. NUSA TENGGARA BARAT,52,KAB. SUMBAWA,5204,Negeri,39,11,2,3,7,5,67
2021,PROV. NUSA TENGGARA BARAT,52,KAB. DOMPU,5205,Negeri,35,17,20,43,44,87,246
2021,PROV. NUSA TENGGARA BARAT,52,KAB. DOMPU,5205,Swasta,2,1,0,0,1,0,4
2021,PROV. NUSA TENGGARA BARAT,52,KAB. BIMA,5206,Swasta,5,0,1,0,0,0,6
2021,PROV. NUSA TENGGARA BARAT,52,KAB. BIMA,5206,Negeri,117,16,14,11,32,36,226
2021,PROV. NUSA TENGGARA BARAT,52,KAB. SUMBAWA BARAT,5207,Swasta,0,0,1,2,0,0,3
2021,PROV. NUSA TENGGARA BARAT,52,KAB. SUMBAWA BARAT,5207,Negeri,7,0,1,1,3,0,12
2021,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK UTARA,5208,Negeri,48,4,3,1,3,2,61
2021,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK UTARA,5208,Swasta,3,6,2,0,0,0,11
2021,PROV. NUSA TENGGARA BARAT,52,KOTA MATARAM,5271,Negeri,19,1,0,1,2,3,26
2021,PROV. NUSA TENGGARA BARAT,52,KOTA MATARAM,5271,Swasta,4,0,2,2,0,0,8
2021,PROV. NUSA TENGGARA BARAT,52,KOTA BIMA,5272,Negeri,20,3,5,3,9,8,48
2021,PROV. NUSA TENGGARA BARAT,52,KOTA BIMA,5272,Swasta,6,0,0,0,3,0,9
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. KUPANG,5301,Swasta,9,1,1,0,2,0,13
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. KUPANG,5301,Negeri,14,1,4,3,4,3,29
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. TIMOR TENGAH SELATAN,5302,Negeri,10,7,18,8,11,13,67
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. TIMOR TENGAH SELATAN,5302,Swasta,6,5,1,1,4,2,19
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. TIMOR TENGAH UTARA,5303,Negeri,20,8,0,1,4,2,35
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. TIMOR TENGAH UTARA,5303,Swasta,31,1,3,3,3,1,42
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. BELU,5304,Negeri,10,21,3,0,8,6,48
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. BELU,5304,Swasta,3,1,1,1,6,1,13
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. ALOR,5305,Negeri,20,10,3,7,16,5,61
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. ALOR,5305,Swasta,8,12,2,0,3,2,27
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. FLORES TIMUR,5306,Swasta,46,0,1,2,19,3,71
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. FLORES TIMUR,5306,Negeri,42,18,11,9,9,11,100
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. SIKKA,5307,Negeri,22,17,11,12,15,12,89
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. SIKKA,5307,Swasta,22,10,7,5,10,14,68
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. ENDE,5308,Negeri,16,2,0,2,9,7,36
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. ENDE,5308,Swasta,7,1,2,1,8,0,19
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. NGADA,5309,Negeri,18,15,1,2,3,2,41
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. NGADA,5309,Swasta,12,2,0,3,0,5,22
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI,5310,Swasta,3,3,0,0,2,1,9
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI,5310,Negeri,10,4,3,2,4,14,37
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA TIMUR,5311,Negeri,15,7,5,3,11,23,64
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA TIMUR,5311,Swasta,6,3,2,2,3,7,23
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA BARAT,5312,Negeri,9,3,0,1,1,1,15
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA BARAT,5312,Swasta,2,3,0,0,2,1,8
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. LEMBATA,5313,Swasta,13,0,0,1,4,3,21
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. LEMBATA,5313,Negeri,6,11,7,1,2,0,27
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. ROTE NDAO,5314,Swasta,9,0,0,0,0,0,9
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. ROTE NDAO,5314,Negeri,35,0,1,6,3,2,47
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI BARAT,5315,Swasta,2,1,3,1,2,9,18
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI BARAT,5315,Negeri,4,7,1,6,5,3,26
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. NAGEKEO,5316,Negeri,12,1,0,0,5,1,19
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. NAGEKEO,5316,Swasta,4,3,0,0,0,1,8
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA TENGAH,5317,Swasta,3,0,0,0,0,2,5
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA TENGAH,5317,Negeri,3,0,2,1,0,2,8
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA BARAT DAYA,5318,Swasta,27,9,12,9,64,36,157
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA BARAT DAYA,5318,Negeri,91,7,8,39,126,87,358
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI TIMUR,5319,Swasta,18,1,0,1,1,1,22
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI TIMUR,5319,Negeri,22,6,5,2,3,7,45
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. SABU RAIJUA,5320,Swasta,0,0,0,0,0,0,0
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. SABU RAIJUA,5320,Negeri,16,0,0,0,0,1,17
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. MALAKA,5321,Swasta,17,1,0,2,3,7,30
2021,PROV. NUSA TENGGARA TIMUR,53,KAB. MALAKA,5321,Negeri,9,2,7,2,4,9,33
2021,PROV. NUSA TENGGARA TIMUR,53,KOTA KUPANG,5371,Negeri,19,4,3,2,4,3,35
2021,PROV. NUSA TENGGARA TIMUR,53,KOTA KUPANG,5371,Swasta,16,3,0,1,2,2,24
2021,PROV. KALIMANTAN BARAT,61,KAB. SAMBAS,6101,Negeri,22,7,3,5,10,11,58
2021,PROV. KALIMANTAN BARAT,61,KAB. SAMBAS,6101,Swasta,1,1,0,0,0,0,2
2021,PROV. KALIMANTAN BARAT,61,KAB. MEMPAWAH,6102,Negeri,36,4,0,0,1,4,45
2021,PROV. KALIMANTAN BARAT,61,KAB. MEMPAWAH,6102,Swasta,27,9,1,2,4,5,48
2021,PROV. KALIMANTAN BARAT,61,KAB. SANGGAU,6103,Negeri,36,1,9,8,18,12,84
2021,PROV. KALIMANTAN BARAT,61,KAB. SANGGAU,6103,Swasta,0,0,0,0,0,0,0
2021,PROV. KALIMANTAN BARAT,61,KAB. KETAPANG,6104,Negeri,28,12,17,15,29,36,137
2021,PROV. KALIMANTAN BARAT,61,KAB. KETAPANG,6104,Swasta,4,5,4,2,3,0,18
2021,PROV. KALIMANTAN BARAT,61,KAB. SINTANG,6105,Swasta,1,0,0,0,0,0,1
2021,PROV. KALIMANTAN BARAT,61,KAB. SINTANG,6105,Negeri,18,6,5,4,22,11,66
2021,PROV. KALIMANTAN BARAT,61,KAB. KAPUAS HULU,6106,Negeri,15,9,2,4,6,8,44
2021,PROV. KALIMANTAN BARAT,61,KAB. KAPUAS HULU,6106,Swasta,1,0,1,0,0,0,2
2021,PROV. KALIMANTAN BARAT,61,KAB. BENGKAYANG,6107,Swasta,0,1,1,2,1,0,5
2021,PROV. KALIMANTAN BARAT,61,KAB. BENGKAYANG,6107,Negeri,12,2,2,2,21,10,49
2021,PROV. KALIMANTAN BARAT,61,KAB. LANDAK,6108,Negeri,21,2,1,2,5,10,41
2021,PROV. KALIMANTAN BARAT,61,KAB. LANDAK,6108,Swasta,1,0,0,0,0,0,1
2021,PROV. KALIMANTAN BARAT,61,KAB. SEKADAU,6109,Swasta,0,0,0,0,1,1,2
